상품코드,자체 상품코드,진열상태,판매상태,상품분류 번호,상품분류 신상품영역,상품분류 추천상품영역,상품명,영문 상품명,상품명(관리용),공급사 상품명,모델명,상품 요약설명,상품 간략설명,상품 상세설명,모바일 상품 상세설명 설정,모바일 상품 상세설명,검색어설정,과세구분,소비자가,공급가,상품가,판매가,판매가 대체문구 사용,판매가 대체문구,주문수량 제한 기준,최소 주문수량(이상),최대 주문수량(이하),적립금,적립금 구분,공통이벤트 정보,성인인증,옵션사용,품목 구성방식,옵션 표시방식,옵션세트명,옵션입력,옵션 스타일,버튼이미지 설정,색상 설정,필수여부,품절표시 문구,추가입력옵션,추가입력옵션 명칭,추가입력옵션 선택/필수여부,입력글자수(자),이미지등록(상세),이미지등록(목록),이미지등록(작은목록),이미지등록(축소),제조사,제조사명,공급사,브랜드,브랜드명,트렌드,자체분류 코드,제조일자,출시일자,유효기간 사용여부,유효기간,원산지,상품부피(cm),부피무게(kg),상품결제안내,상품배송안내,교환/반품안내,서비스문의/안내,배송정보,배송방법,국내/해외배송,배송지역,배송비 선결제 설정,배송기간,배송비 구분,배송비입력,상품 구분(해외통관),상품소재,영문 상품소재(해외통관),옷감(해외통관),검색엔진최적화(SEO) 검색엔진 노출 설정,검색엔진최적화(SEO) Title,검색엔진최적화(SEO) Author,검색엔진최적화(SEO) Description,검색엔진최적화(SEO) Keywords,검색엔진최적화(SEO) 상품 이미지 Alt 텍스트,개별결제수단설정,상품배송유형 코드,메모,스토어픽업 설정,상품 전체중량(kg),HS코드
"P000000M","","Y","Y","26|46","N|N","N|N","[QB65C-ST/스탠드형]65인치 삼성 DID 스탠드형 광고용모니터/ 삼성디지털사이니지 키오스크","","","","QB65C-ST","","배송비 1개주문시165,000원 / 견적문의1599-0479","<div align=""center"" style=""color: rgb(0, 0, 0); font-family: &quot;Noto Sans&quot;, sans-serif, 나눔고딕, &quot;Nanum Gothic&quot;, 굴림, Gulim; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -1px; orphans: 2; text-indent: 0px; text-transform: none; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; white-space: normal; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;""><img src=""//tvzone0479.cafe24.com/web/upload/NNEditor/20260716/1784188914020.png"" title=""3fb997d1f20382a7c58369488e9447d0_1769140612_37.jpg"" alt=""3fb997d1f20382a7c58369488e9447d0_1769140612_37.jpg"" style=""margin: 0px; padding: 0px; border: 0px; vertical-align: middle; max-width: 100%; height: auto;"" result=""success"" name=""1784188914020.png"" size=""850px/1217px"" filesize=""872,64 kB"" error=""""></div><div align=""center"" style=""color: rgb(0, 0, 0); font-family: &quot;Noto Sans&quot;, sans-serif, 나눔고딕, &quot;Nanum Gothic&quot;, 굴림, Gulim; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -1px; orphans: 2; text-indent: 0px; text-transform: none; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; white-space: normal; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;""><img src=""//tvzone0479.cafe24.com/web/upload/NNEditor/20260716/1784188914352.png"" title=""356b5e679712a1a2b5603ddc682b850d_1775635692_72.jpg"" alt=""356b5e679712a1a2b5603ddc682b850d_1775635692_72.jpg"" style=""margin: 0px; padding: 0px; border: 0px; vertical-align: middle; max-width: 100%; height: auto;"" result=""success"" name=""1784188914352.png"" size=""850px/624px"" filesize=""988,84 kB"" error=""""></div><div align=""center"" style=""color: rgb(0, 0, 0); font-family: &quot;Noto Sans&quot;, sans-serif, 나눔고딕, &quot;Nanum Gothic&quot;, 굴림, Gulim; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -1px; orphans: 2; text-indent: 0px; text-transform: none; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; white-space: normal; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;""><br></div><div align=""center"" style=""color: rgb(0, 0, 0); font-family: &quot;Noto Sans&quot;, sans-serif, 나눔고딕, &quot;Nanum Gothic&quot;, 굴림, Gulim; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -1px; orphans: 2; text-indent: 0px; text-transform: none; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; white-space: normal; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;""><br></div><div align=""center"" style=""color: rgb(0, 0, 0); font-family: &quot;Noto Sans&quot;, sans-serif, 나눔고딕, &quot;Nanum Gothic&quot;, 굴림, Gulim; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -1px; orphans: 2; text-indent: 0px; text-transform: none; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; white-space: normal; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;""><img src=""//tvzone0479.cafe24.com/web/upload/NNEditor/20260716/1784188915638.jpeg"" title=""73ef5215962e835e85a69d8bdb07d23b_1768981618_08.jpg"" alt=""73ef5215962e835e85a69d8bdb07d23b_1768981618_08_QB65C-ST.jpg"" style=""margin: 0px; padding: 0px; border: 0px; vertical-align: middle; max-width: 100%; height: auto;"" result=""success"" name=""1784188915638.jpeg"" size=""850px/2186px"" filesize=""335,63 kB"" error=""""><span class=""fr-marker"" data-id=""0"" data-type=""true"" style=""display: none; line-height: 0;"">﻿</span><span class=""fr-marker"" data-id=""0"" data-type=""false"" style=""display: none; line-height: 0;"">﻿</span><br style=""clear: both;""><img src=""//tvzone0479.cafe24.com/web/upload/NNEditor/20260716/1784188914801.png"" title=""73ef5215962e835e85a69d8bdb07d23b_1768980897_32.jpg"" alt=""73ef5215962e835e85a69d8bdb07d23b_1768980897_32_QB65C-ST.jpg"" style=""margin: 0px; padding: 0px; border: 0px; vertical-align: middle; max-width: 100%; height: auto;"" result=""success"" name=""1784188914801.png"" size=""850px/623px"" filesize=""827,59 kB"" error=""""></div><div align=""center"" style=""color: rgb(0, 0, 0); font-family: &quot;Noto Sans&quot;, sans-serif, 나눔고딕, &quot;Nanum Gothic&quot;, 굴림, Gulim; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -1px; orphans: 2; text-indent: 0px; text-transform: none; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; white-space: normal; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;""><br style=""clear: both;""><img src=""//tvzone0479.cafe24.com/web/upload/NNEditor/20260716/1784188915596.png"" title=""19b331dae0effe72001cfcc2d4bcdf45_1774924781_79.jpg"" alt=""19b331dae0effe72001cfcc2d4bcdf45_1774924781_79.jpg"" style=""margin: 0px; padding: 0px; border: 0px; vertical-align: middle; max-width: 100%; height: auto;"" result=""success"" name=""1784188915596.png"" size=""850px/1329px"" filesize=""1,08 MB"" error=""""><span class=""fr-marker"" data-id=""0"" data-type=""true"" style=""display: none; line-height: 0;"">﻿</span><span class=""fr-marker"" data-id=""0"" data-type=""false"" style=""display: none; line-height: 0;"">﻿</span></div><div align=""center"" style=""color: rgb(0, 0, 0); font-family: &quot;Noto Sans&quot;, sans-serif, 나눔고딕, &quot;Nanum Gothic&quot;, 굴림, Gulim; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -1px; orphans: 2; text-indent: 0px; text-transform: none; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; white-space: normal; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;""><br></div><div align=""center"" style=""color: rgb(0, 0, 0); font-family: &quot;Noto Sans&quot;, sans-serif, 나눔고딕, &quot;Nanum Gothic&quot;, 굴림, Gulim; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -1px; orphans: 2; text-indent: 0px; text-transform: none; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; white-space: normal; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;""><br style=""clear: both;""><p style=""margin: 0px; padding: 0px; word-break: break-all;""><img src=""//tvzone0479.cafe24.com/web/upload/NNEditor/20260716/1784188911629.png"" title=""245c331aa81700d013c845a6e3f71eb3_1776755109_29.png"" alt=""245c331aa81700d013c845a6e3f71eb3_1776755109_29.png"" style=""margin: 0px; padding: 0px; border: 0px; vertical-align: middle; max-width: 100%; height: auto;"" result=""success"" name=""1784188911629.png"" size=""860px/357px"" filesize=""338,41 kB"" error="""">&nbsp;</p><p style=""margin: 0px; padding: 0px; word-break: break-all;"">&nbsp;</p><p style=""margin: 0px; padding: 0px; word-break: break-all;"">&nbsp;</p><p style=""margin: 0px; padding: 0px; word-break: break-all;""><img src=""//tvzone0479.cafe24.com/web/upload/NNEditor/20260716/1784188911553.png"" title=""19b331dae0effe72001cfcc2d4bcdf45_1774944645_03.jpg"" alt=""19b331dae0effe72001cfcc2d4bcdf45_1774944645_03.jpg"" style=""margin: 0px; padding: 0px; border: 0px; vertical-align: middle; max-width: 100%; height: auto;"" result=""success"" name=""1784188911553.png"" size=""860px/530px"" filesize=""263,53 kB"" error=""""></p><p style=""margin: 0px; padding: 0px; word-break: break-all;"">&nbsp;</p><p style=""margin: 0px; padding: 0px; word-break: break-all;"">&nbsp;</p><p style=""margin: 0px; padding: 0px; word-break: break-all;"">&nbsp;</p><p style=""margin: 0px; padding: 0px; word-break: break-all;""><img src=""//tvzone0479.cafe24.com/web/upload/NNEditor/20260716/1784188911583.png"" title=""245c331aa81700d013c845a6e3f71eb3_1776755568_85.png"" alt=""245c331aa81700d013c845a6e3f71eb3_1776755568_85.png"" style=""margin: 0px; padding: 0px; border: 0px; vertical-align: middle; max-width: 100%; height: auto;"" result=""success"" name=""1784188911583.png"" size=""860px/914px"" filesize=""122,48 kB"" error="""">&nbsp;</p><p style=""margin: 0px; padding: 0px; word-break: break-all;"">&nbsp;</p><p style=""margin: 0px; padding: 0px; word-break: break-all;""><img src=""//tvzone0479.cafe24.com/web/upload/NNEditor/20260716/1784188911603.png"" title=""245c331aa81700d013c845a6e3f71eb3_1776750074_21.png"" alt=""245c331aa81700d013c845a6e3f71eb3_1776750074_21.png"" style=""margin: 0px; padding: 0px; border: 0px; vertical-align: middle; max-width: 100%; height: auto;"" result=""success"" name=""1784188911603.png"" size=""860px/1100px"" filesize=""234,65 kB"" error=""""><img src=""//tvzone0479.cafe24.com/web/upload/NNEditor/20260716/1784188911654.png"" title=""245c331aa81700d013c845a6e3f71eb3_1776750074_95.png"" alt=""245c331aa81700d013c845a6e3f71eb3_1776750074_95.png"" style=""margin: 0px; padding: 0px; border: 0px; vertical-align: middle; max-width: 100%; height: auto;"" result=""success"" name=""1784188911654.png"" size=""860px/1100px"" filesize=""632,88 kB"" error=""""></p><p style=""margin: 0px; padding: 0px; word-break: break-all;"">&nbsp;</p><p style=""margin: 0px; padding: 0px; word-break: break-all;""><img src=""//tvzone0479.cafe24.com/web/upload/NNEditor/20260716/1784188911673.png"" title=""245c331aa81700d013c845a6e3f71eb3_1776756081_01.png"" alt=""245c331aa81700d013c845a6e3f71eb3_1776756081_01.png"" style=""margin: 0px; padding: 0px; border: 0px; vertical-align: middle; max-width: 100%; height: auto;"" result=""success"" name=""1784188911673.png"" size=""860px/1028px"" filesize=""320,65 kB"" error=""""><img src=""//tvzone0479.cafe24.com/web/upload/NNEditor/20260716/1784188911695.png"" title=""a8b60cba3b1facf47b76cb5026477291_1776832665_06.png"" alt=""a8b60cba3b1facf47b76cb5026477291_1776832665_06.png"" style=""margin: 0px; padding: 0px; border: 0px; vertical-align: middle; max-width: 100%; height: auto;"" result=""success"" name=""1784188911695.png"" size=""860px/1100px"" filesize=""163,10 kB"" error=""""><img src=""//tvzone0479.cafe24.com/web/upload/NNEditor/20260716/1784188911719.png"" title=""245c331aa81700d013c845a6e3f71eb3_1776750076_41.png"" alt=""245c331aa81700d013c845a6e3f71eb3_1776750076_41.png"" style=""margin: 0px; padding: 0px; border: 0px; vertical-align: middle; max-width: 100%; height: auto;"" result=""success"" name=""1784188911719.png"" size=""860px/1379px"" filesize=""539,46 kB"" error=""""></p><p style=""margin: 0px; padding: 0px; word-break: break-all;"">&nbsp;</p><img src=""//tvzone0479.cafe24.com/web/upload/NNEditor/20260716/1784188914939.png"" title=""245c331aa81700d013c845a6e3f71eb3_1776757353_16.jpg"" alt=""245c331aa81700d013c845a6e3f71eb3_1776757353_16.jpg"" style=""margin: 0px; padding: 0px; border: 0px; vertical-align: middle; max-width: 100%; height: auto;"" result=""success"" name=""1784188914939.png"" size=""850px/1325px"" filesize=""1,49 MB"" error=""""></div><div align=""center"" style=""color: rgb(0, 0, 0); font-family: &quot;Noto Sans&quot;, sans-serif, 나눔고딕, &quot;Nanum Gothic&quot;, 굴림, Gulim; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -1px; orphans: 2; text-indent: 0px; text-transform: none; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; white-space: normal; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;""><img src=""//tvzone0479.cafe24.com/web/upload/NNEditor/20260716/1784188911741.png"" title=""73ef5215962e835e85a69d8bdb07d23b_1768982302_34.jpg"" alt=""73ef5215962e835e85a69d8bdb07d23b_1768982302_34_QB65C-ST.jpg"" style=""margin: 0px; padding: 0px; border: 0px; vertical-align: middle; max-width: 100%; height: auto;"" result=""success"" name=""1784188911741.png"" size=""860px/722px"" filesize=""241,81 kB"" error=""""></div><div align=""center"" style=""color: rgb(0, 0, 0); font-family: &quot;Noto Sans&quot;, sans-serif, 나눔고딕, &quot;Nanum Gothic&quot;, 굴림, Gulim; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: -1px; orphans: 2; text-indent: 0px; text-transform: none; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; white-space: normal; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;""><br style=""clear: both;""><br><br><img src=""//tvzone0479.cafe24.com/web/upload/NNEditor/20260716/1784188915618.jpeg"" title=""32cfe076237e860d8da3e35d82732d09_1780387278_1.jpg"" alt=""32cfe076237e860d8da3e35d82732d09_1780387278_1.jpg"" style=""margin: 0px; padding: 0px; border: 0px; vertical-align: middle; max-width: 100%; height: auto;"" result=""success"" name=""1784188915618.jpeg"" size=""850px/2600px"" filesize=""297,55 kB"" error=""""><img src=""//tvzone0479.cafe24.com/web/upload/NNEditor/20260716/1784188913401.png"" title=""b97d61057310c213c1eaca1dc1669148_1718697375_1.jpg"" alt=""b97d61057310c213c1eaca1dc1669148_1718697375_1_QB65C-ST.jpg"" style=""margin: 0px; padding: 0px; border: 0px; vertical-align: middle; max-width: 100%; height: auto;"" result=""success"" name=""1784188913401.png"" size=""1200px/777px"" filesize=""506,78 kB"" error=""""></div><p style=""text-align: center;""><br></p>","M","<p><br></p>","","A|10","3400000.00","0.00","2400000.00","2640000.00","N","","O","1","","0.00","P","Y","N","Y","F","S","","DID전용 SetTop Box{USB 미디어타입|안드로이드타입|PC타입(i5/RAM4G/SSD128/OS포함)}//솔루션프로그램추가{안드로이드/PC 타입 T-CMS 3년 (+ 330000원)}//스피커 추가{추가함 (+ 55000원)}//이동형 바퀴{부착함 (+ 44000원)}//설치비{지역/도서산간 차등설치(비용문의) (+ 0원)|직접설치함 (+ 0원)|설치/교육비 (+ 99000원)}//터치65{정전압식 터치 (+ 770000원)}","","","","T|F|F|F|F|F","","F","","","","20260716/9bcbca3e8f722103db2a3b31a001cbf7.png","20260716/d8a4039c244ed38fede1e34b2e84c3e3.png","20260716/a30e9b0e83e5c1d12e401c4d5902502b.png","20260716/62baf559c8084dee20a27355fff18c9b.png","M0000000","자체제작","S0000000","B0000000","(주)티비존","T0000000","C000000A","","","F","","1798","","","고액결제의 경우 안전을 위해 카드사에서 확인전화를 드릴 수도 있습니다. 확인과정에서 도난 카드의 사용이나 타인 명의의 주문등      정상적인 주문이 아니라고 판단될 경우 임의로 주문을 보류 또는 취소할 수 있습니다. &nbsp; <br>      <br>      무통장 입금은 상품 구매 대금은 PC뱅킹, 인터넷뱅킹, 텔레뱅킹 혹은 가까운 은행에서 직접 입금하시면 됩니다. &nbsp;<br>      주문시 입력한&nbsp;입금자명과 실제입금자의 성명이 반드시 일치하여야 하며, 7일 이내로 입금을 하셔야 하며&nbsp;입금되지      않은 주문은 자동취소 됩니다. <br>","- 산간벽지나 도서지방은 별도의 추가금액을 지불하셔야 하는 경우가 있습니다.<br>    고객님께서 주문하신 상품은 입금 확인후 배송해 드립니다. 다만, 상품종류에 따라서 상품의 배송이 다소 지연될 수 있습니다.<br>","<strong>교환 및 반품 주소</strong><br>&nbsp;- #supplier_return_address_info#<br>&nbsp;<br><strong>교환 및 반품이 가능한 경우</strong><br>&nbsp;-&nbsp;계약내용에 관한 서면을 받은 날부터&nbsp;7일.&nbsp;단,&nbsp;그 서면을 받은 때보다 재화등의 공급이 늦게 이루어진 경우에는 재화등을 공급받거나 재화등의 공급이 시작된 날부터&nbsp;7일 이내<br>&nbsp; -&nbsp;공급받으신 상품 및 용역의 내용이 표시.광고 내용과 다르거나 계약내용과 다르게 이행된 때에는 당해 재화 등을 공급받은 날 부터&nbsp;3월이내,&nbsp;그사실을 알게 된 날 또는 알 수 있었던 날부터&nbsp;30일이내<br>&nbsp;<br><strong>교환 및 반품이 불가능한 경우</strong><br>&nbsp;-&nbsp;이용자에게 책임 있는 사유로 재화 등이 멸실 또는 훼손된 경우(다만,&nbsp;재화 등의 내용을 확인하기 위하여 포장 등을 훼손한 경우에는 청약철회를 할 수 있습니다)<br>&nbsp; -&nbsp;이용자의 사용 또는 일부 소비에 의하여 재화 등의 가치가 현저히 감소한 경우<br>&nbsp; -&nbsp;시간의 경과에 의하여 재판매가 곤란할 정도로 재화등의 가치가 현저히 감소한 경우<br>&nbsp; -&nbsp;복제가 가능한 재화등의 포장을 훼손한 경우<br>&nbsp; -&nbsp;개별 주문 생산되는 재화 등 청약철회시 판매자에게 회복할 수 없는 피해가 예상되어 소비자의 사전 동의를 얻은 경우<br>&nbsp; -&nbsp;디지털 콘텐츠의 제공이 개시된 경우, (다만,&nbsp;가분적 용역 또는 가분적 디지털콘텐츠로 구성된 계약의 경우 제공이 개시되지 아니한 부분은 청약철회를 할 수 있습니다.)<br>&nbsp;<br>※ 고객님의 마음이 바뀌어 교환,&nbsp;반품을 하실 경우 상품반송 비용은 고객님께서 부담하셔야 합니다.<br>&nbsp;(색상 교환,&nbsp;사이즈 교환 등 포함)<br>","","T","A","A","전국지역","P","3|7","N","165000","AMAFAA00","","","","Y","[QB65C-ST/스탠드형]65인치 삼성 DID 스탠드형 광고용모니터/ 삼성디지털사이니지 키오스크","티비존 공식 쇼핑몰","[QB65C-ST/스탠드형]65인치 삼성 DID 스탠드형 광고용모니터/ 삼성디지털사이니지 키오스크","65인치 모니터, 삼성 DID, 스탠드형 사이니지, 디지털 키오스크, 광고용 모니터, 비즈니스 솔루션, 티비존, 큐레이션 아이템","[QB65C-ST/스탠드형]65인치 삼성 DID 스탠드형 광고용모니터/ 삼성디지털사이니지 키오스크","","C","","N","0.10","8528521000"
